suit_impurity,trump_percentage,high_card_count,low_card_count,leading,strategy,trump_suit,num_tricks,num_players,tricks_taken
0.71875,0.25,4,2,False,Random,S,8,2,3
0.71875,0.125,3,4,True,SimpleWinTricks,S,8,2,5
0.71875,0.25,4,2,False,Random,S,8,2,2
0.71875,0.125,3,4,True,SimpleWinTricks,S,8,2,6
0.71875,0.25,4,2,False,Random,S,8,2,2
0.71875,0.125,3,4,True,SimpleWinTricks,S,8,2,6
0.71875,0.25,4,2,False,Random,S,8,2,6
0.71875,0.125,3,4,True,SimpleWinTricks,S,8,2,2
0.71875,0.25,4,2,False,Random,S,8,2,5
0.71875,0.125,3,4,True,SimpleWinTricks,S,8,2,3
0.71875,0.25,4,2,False,Random,S,8,2,3
0.71875,0.125,3,4,True,SimpleWinTricks,S,8,2,5
0.71875,0.25,4,2,False,Random,S,8,2,3
0.71875,0.125,3,4,True,SimpleWinTricks,S,8,2,5
0.71875,0.25,4,2,False,Random,S,8,2,4
0.71875,0.125,3,4,True,SimpleWinTricks,S,8,2,4
0.71875,0.25,4,2,False,Random,S,8,2,3
0.71875,0.125,3,4,True,SimpleWinTricks,S,8,2,5
0.71875,0.25,4,2,True,SimpleWinTricks,C,8,2,4
0.6875,0.375,1,1,False,Random,C,8,2,4
0.71875,0.25,4,2,True,SimpleWinTricks,C,8,2,4
0.6875,0.375,1,1,False,Random,C,8,2,4
0.71875,0.25,4,2,True,SimpleWinTricks,C,8,2,5
0.6875,0.375,1,1,False,Random,C,8,2,3
0.71875,0.25,4,2,True,SimpleWinTricks,C,8,2,4
0.6875,0.375,1,1,False,Random,C,8,2,4
0.71875,0.25,4,2,True,SimpleWinTricks,C,8,2,5
0.6875,0.375,1,1,False,Random,C,8,2,3
0.71875,0.25,4,2,True,SimpleWinTricks,C,8,2,5
0.6875,0.375,1,1,False,Random,C,8,2,3
0.71875,0.25,4,2,True,SimpleWinTricks,C,8,2,5
0.6875,0.375,1,1,False,Random,C,8,2,3
0.71875,0.25,4,2,True,SimpleWinTricks,C,8,2,4
0.6875,0.375,1,1,False,Random,C,8,2,4
0.71875,0.25,4,2,True,SimpleWinTricks,C,8,2,4
0.6875,0.375,1,1,False,Random,C,8,2,4
0.71875,0.25,4,2,True,SimpleWinTricks,C,8,2,5
0.6875,0.375,1,1,False,Random,C,8,2,3
0.71875,0.375,4,2,True,SimpleWinTricks,D,8,2,6
0.6875,0.375,1,1,False,Random,D,8,2,2
0.71875,0.375,4,2,True,SimpleWinTricks,D,8,2,6
0.6875,0.375,1,1,False,Random,D,8,2,2
0.71875,0.375,4,2,True,SimpleWinTricks,D,8,2,6
0.6875,0.375,1,1,False,Random,D,8,2,2
0.71875,0.375,4,2,True,SimpleWinTricks,D,8,2,6
0.6875,0.375,1,1,False,Random,D,8,2,2
0.71875,0.375,4,2,True,SimpleWinTricks,D,8,2,6
0.6875,0.375,1,1,False,Random,D,8,2,2
0.71875,0.375,4,2,True,SimpleWinTricks,D,8,2,6
0.6875,0.375,1,1,False,Random,D,8,2,2
0.71875,0.375,4,2,True,SimpleWinTricks,D,8,2,5
0.6875,0.375,1,1,False,Random,D,8,2,3
0.71875,0.375,4,2,True,SimpleWinTricks,D,8,2,6
0.6875,0.375,1,1,False,Random,D,8,2,2
0.71875,0.375,4,2,True,SimpleWinTricks,D,8,2,5
0.6875,0.375,1,1,False,Random,D,8,2,3
0.71875,0.375,4,2,True,SimpleWinTricks,D,8,2,6
0.6875,0.375,1,1,False,Random,D,8,2,2
0.71875,0.125,4,2,True,SimpleWinTricks,H,8,2,5
0.6875,0.125,1,1,False,Random,H,8,2,3
0.71875,0.125,4,2,True,SimpleWinTricks,H,8,2,4
0.6875,0.125,1,1,False,Random,H,8,2,4
0.71875,0.125,4,2,True,SimpleWinTricks,H,8,2,6
0.6875,0.125,1,1,False,Random,H,8,2,2
0.71875,0.125,4,2,True,SimpleWinTricks,H,8,2,5
0.6875,0.125,1,1,False,Random,H,8,2,3
0.71875,0.125,4,2,True,SimpleWinTricks,H,8,2,5
0.6875,0.125,1,1,False,Random,H,8,2,3
0.71875,0.125,4,2,True,SimpleWinTricks,H,8,2,4
0.6875,0.125,1,1,False,Random,H,8,2,4
0.71875,0.125,4,2,True,SimpleWinTricks,H,8,2,5
0.6875,0.125,1,1,False,Random,H,8,2,3
0.71875,0.125,4,2,True,SimpleWinTricks,H,8,2,5
0.6875,0.125,1,1,False,Random,H,8,2,3
0.71875,0.125,4,2,True,SimpleWinTricks,H,8,2,5
0.6875,0.125,1,1,False,Random,H,8,2,3
0.71875,0.125,4,2,True,SimpleWinTricks,H,8,2,5
0.6875,0.125,1,1,False,Random,H,8,2,3
0.71875,0.25,4,2,True,SimpleWinTricks,S,8,2,6
0.6875,0.125,1,1,False,Random,S,8,2,2
0.71875,0.25,4,2,True,SimpleWinTricks,S,8,2,5
0.6875,0.125,1,1,False,Random,S,8,2,3
0.71875,0.25,4,2,True,SimpleWinTricks,S,8,2,5
0.6875,0.125,1,1,False,Random,S,8,2,3
0.71875,0.25,4,2,True,SimpleWinTricks,S,8,2,4
0.6875,0.125,1,1,False,Random,S,8,2,4
0.71875,0.25,4,2,True,SimpleWinTricks,S,8,2,6
0.6875,0.125,1,1,False,Random,S,8,2,2
0.71875,0.25,4,2,True,SimpleWinTricks,S,8,2,4
0.6875,0.125,1,1,False,Random,S,8,2,4
0.71875,0.25,4,2,True,SimpleWinTricks,S,8,2,5
0.6875,0.125,1,1,False,Random,S,8,2,3
0.71875,0.25,4,2,True,SimpleWinTricks,S,8,2,4
0.6875,0.125,1,1,False,Random,S,8,2,4
0.71875,0.25,4,2,True,SimpleWinTricks,S,8,2,5
0.6875,0.125,1,1,False,Random,S,8,2,3
0.71875,0.25,4,2,True,SimpleWinTricks,S,8,2,5
0.6875,0.125,1,1,False,Random,S,8,2,3
0.71875,0.25,4,2,False,Random,C,8,2,5
0.6875,0.375,1,1,True,SimpleWinTricks,C,8,2,3
0.71875,0.25,4,2,False,Random,C,8,2,5
0.6875,0.375,1,1,True,SimpleWinTricks,C,8,2,3
0.71875,0.25,4,2,False,Random,C,8,2,4
0.6875,0.375,1,1,True,SimpleWinTricks,C,8,2,4
0.71875,0.25,4,2,False,Random,C,8,2,4
0.6875,0.375,1,1,True,SimpleWinTricks,C,8,2,4
0.71875,0.25,4,2,False,Random,C,8,2,5
0.6875,0.375,1,1,True,SimpleWinTricks,C,8,2,3
0.71875,0.25,4,2,False,Random,C,8,2,4
0.6875,0.375,1,1,True,SimpleWinTricks,C,8,2,4
0.71875,0.25,4,2,False,Random,C,8,2,5
0.6875,0.375,1,1,True,SimpleWinTricks,C,8,2,3
0.71875,0.25,4,2,False,Random,C,8,2,5
0.6875,0.375,1,1,True,SimpleWinTricks,C,8,2,3
0.71875,0.25,4,2,False,Random,C,8,2,4
0.6875,0.375,1,1,True,SimpleWinTricks,C,8,2,4
0.71875,0.25,4,2,False,Random,C,8,2,5
0.6875,0.375,1,1,True,SimpleWinTricks,C,8,2,3
0.71875,0.375,4,2,False,Random,D,8,2,4
0.6875,0.375,1,1,True,SimpleWinTricks,D,8,2,4
0.71875,0.375,4,2,False,Random,D,8,2,4
0.6875,0.375,1,1,True,SimpleWinTricks,D,8,2,4
0.71875,0.375,4,2,False,Random,D,8,2,3
0.6875,0.375,1,1,True,SimpleWinTricks,D,8,2,5
0.71875,0.375,4,2,False,Random,D,8,2,4
0.6875,0.375,1,1,True,SimpleWinTricks,D,8,2,4
0.71875,0.375,4,2,False,Random,D,8,2,4
0.6875,0.375,1,1,True,SimpleWinTricks,D,8,2,4
0.71875,0.375,4,2,False,Random,D,8,2,4
0.6875,0.375,1,1,True,SimpleWinTricks,D,8,2,4
0.71875,0.375,4,2,False,Random,D,8,2,4
0.6875,0.375,1,1,True,SimpleWinTricks,D,8,2,4
0.71875,0.375,4,2,False,Random,D,8,2,4
0.6875,0.375,1,1,True,SimpleWinTricks,D,8,2,4
0.71875,0.375,4,2,False,Random,D,8,2,5
0.6875,0.375,1,1,True,SimpleWinTricks,D,8,2,3
0.71875,0.375,4,2,False,Random,D,8,2,4
0.6875,0.375,1,1,True,SimpleWinTricks,D,8,2,4
0.71875,0.125,4,2,False,Random,H,8,2,5
0.6875,0.125,1,1,True,SimpleWinTricks,H,8,2,3
0.71875,0.125,4,2,False,Random,H,8,2,4
0.6875,0.125,1,1,True,SimpleWinTricks,H,8,2,4
0.71875,0.125,4,2,False,Random,H,8,2,5
0.6875,0.125,1,1,True,SimpleWinTricks,H,8,2,3
0.71875,0.125,4,2,False,Random,H,8,2,4
0.6875,0.125,1,1,True,SimpleWinTricks,H,8,2,4
0.71875,0.125,4,2,False,Random,H,8,2,5
0.6875,0.125,1,1,True,SimpleWinTricks,H,8,2,3
0.71875,0.125,4,2,False,Random,H,8,2,4
0.6875,0.125,1,1,True,SimpleWinTricks,H,8,2,4
0.71875,0.125,4,2,False,Random,H,8,2,5
0.6875,0.125,1,1,True,SimpleWinTricks,H,8,2,3
0.71875,0.125,4,2,False,Random,H,8,2,5
0.6875,0.125,1,1,True,SimpleWinTricks,H,8,2,3
0.71875,0.125,4,2,False,Random,H,8,2,4
0.6875,0.125,1,1,True,SimpleWinTricks,H,8,2,4
0.71875,0.125,4,2,False,Random,H,8,2,5
0.6875,0.125,1,1,True,SimpleWinTricks,H,8,2,3
0.71875,0.25,4,2,False,Random,S,8,2,5
0.6875,0.125,1,1,True,SimpleWinTricks,S,8,2,3
0.71875,0.25,4,2,False,Random,S,8,2,4
0.6875,0.125,1,1,True,SimpleWinTricks,S,8,2,4
0.71875,0.25,4,2,False,Random,S,8,2,6
0.6875,0.125,1,1,True,SimpleWinTricks,S,8,2,2
0.71875,0.25,4,2,False,Random,S,8,2,5
0.6875,0.125,1,1,True,SimpleWinTricks,S,8,2,3
0.71875,0.25,4,2,False,Random,S,8,2,6
0.6875,0.125,1,1,True,SimpleWinTricks,S,8,2,2
0.71875,0.25,4,2,False,Random,S,8,2,6
0.6875,0.125,1,1,True,SimpleWinTricks,S,8,2,2
0.71875,0.25,4,2,False,Random,S,8,2,6
0.6875,0.125,1,1,True,SimpleWinTricks,S,8,2,2
0.71875,0.25,4,2,False,Random,S,8,2,6
0.6875,0.125,1,1,True,SimpleWinTricks,S,8,2,2
0.71875,0.25,4,2,False,Random,S,8,2,6
0.6875,0.125,1,1,True,SimpleWinTricks,S,8,2,2
0.71875,0.25,4,2,False,Random,S,8,2,5
0.6875,0.125,1,1,True,SimpleWinTricks,S,8,2,3
